"uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","FeatureID","FeatureType","ShelterAuthor","ShelterTimestamp","FeatureSource","NumberOfIterationsSubtype","FeatureDescription","Latitude","Longitude","Northing","Easting","Accuracy","LanduseOnTop","LanduseAround","OverviewPhoto","LocaleDescription","EntrywayType","AccessiblityOfShelterDuringVisit","EntrywayFacesDirection","CommentsOnEntrywayAndAccess","EntrywayPhoto","EmergencyExitShape","EmergencyExitLocation","NotesOnEmergencyExit","EmergencyExitPhoto","DistanceFromSwanNeckToEmergencyExitM","InteriorDescription","InteriorPhoto","CommentsAndRecommendations","geospatialcolumn"
"1000021683205853403","253-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 13:11:03.123 GMT","Adela Sobotkova","2023-05-04 13:29:20 GMT","253","Shelter Type III","Adela Sobotkova","2023-05-04 15:10:53+02:00","Map","1","type 3 ? ( no stairs in view deeply buried) shelter in playground/ park tietgens plays, one of two, this one is on the north side, hiding in the topiarybush,   visible butnot accessible. facing direction hard to establish but probably south or southwest as there is missing obrubnik by the topiary","56.1445186","10.203316766666667","6222816.335845452","574765.8612700648","0.6","Shrubs","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/253_Shelter_Type_III__1.jpg''}}","tietgens Park and playground ","Access buried or indeterminate","Barred (concrete slabs or earthen cover bar access fully or partially)","S?","buried, only chimney cover visible ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/253_Shelter_Type_III__1.jpg''}}","Square","Side","west edge of shelter hidden in shrub just like entrance,  swanneck next to it, metal cover ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/253_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(574765.86127 6222816.335845)"
"1000031683205951084","138-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-04 13:12:31.084 GMT","Lise Søndergaard Jensen ","2023-05-04 13:14:02 GMT","138","Shelter Type III","Lise Søndergaard Jensen ","2023-05-04 15:12:30+02:00","Map","2","The shape of the shelter is not visible in the landscape. only the entrance and exit is visible.","56.15424655","10.15823515","6223851.030731922","571946.7674943891","0.6","Trees (grass)","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/138_Shelter_Type_III__1a.jpg''}}","placed on the corner of Kresten Kolds Vej and Silkeborgvej. Opposite of Aabyhoj Kirke.","Other (covered with a metal plate)","Other (metal plate covers the entrance )","SSW","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/138_Shelter_Type_III__1.jpg''}}","Square","Side","partly visible, but not accessible. Not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/138_Shelter_Type_III__1.jpg''}}","0.40","not able to enter the shelter.","","not any","POINT(571946.767494 6223851.030732)"
"1000021683206522359","254-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 13:22:02.359 GMT","Adela Sobotkova","2023-05-04 13:25:51 GMT","254","Shelter Type III","Adela Sobotkova","2023-05-04 15:22:02+02:00","Map","1","type 3 ? ( no stairs in view deeply buried) shelter in playground/ park tietgens plads, one of two, this one is on the south side, hiding in the topiarybush,   visible but not accessible. facing direction hard to establish but probably north as there is missing obrubnik by the topiary","56.14443741666667","10.20329595","6222807.278342118","574764.7255348037","0.6","Shrubs","Playground or schoolyard","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/254_Shelter_Type_III__1.jpg''}}","tietgens plads park, south of the kids playground ","Access buried or indeterminate","Barred (concrete slabs or earthen cover bar access fully or partially)","N?","buried only chimney cover visible , direction is inferred fron missing cobblestones ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/254_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/254_Shelter_Type_III__2.jpg''}}","Square","Side","west edge of shelter hidden in shrub just like entrance,  swanneck sighted next to it, metal cover ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/254_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(574764.725535 6222807.278342)"
"1000031683206699555","139-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-04 13:24:59.555 GMT","Lise Søndergaard Jensen ","2023-05-04 13:32:22 GMT","139","Shelter Type III,located in a private garden","Lise Søndergaard Jensen ","2023-05-04 15:24:59+02:00","Map","1","located in a private garden ","56.150849533333336","10.160386233333334","6223475.217630798","572086.7405775115","0.6 (taken from the street, approximately 2 meters from the shelter )","Grass (private garden )","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/139_Shelter_Type_III__1.jpg''}}","placed in a private garden on the corner of Kresten Kolds Vej (42) and Vibyvej.","Other (covered with a metal plate)","Other (located in a private garden, and a plate covers the entrance )","E","not accessible","","Square (not able to see the exit from the street )","Side","not able to see the exit from the street.","","0.0","not able to enter the shelter.","","placed in a private garden. ","POINT(572086.740578 6223475.217631)"
"1000021683207210517","255-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 13:34:21.035 GMT","Adela Sobotkova","2023-05-04 13:40:56 GMT","255","Shelter Type III","Adela Sobotkova","2023-05-04 15:33:30+02:00","Map","1","one iteration of type3 in the middle of a street at fåborgvej raised up to 1.6m above the road covered in grass and young saplings. binaural exhibit","56.14346208333333","10.202919183333334","6222698.324643247","574743.2098573408","0.6","Grass","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/255_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/255_Shelter_Type_III__2.jpg''}}","fåborgvej in a cul-de-sac ","Concrete slabs (and metal sheets)","Barred (concrete slabs or earthen cover bar access fully or partially)","N","clear, visible, approachable and fairly standard with metal additions","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/255_Shelter_Type_III__1.jpg''}}","Square","Side","standard concrete cover, unobscured and clear","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/255_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(574743.209857 6222698.324643)"
"1000031683207820206","140-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-04 13:43:40.206 GMT","Lise Søndergaard Jensen ","2023-05-04 13:45:45 GMT","140","Shelter Type III","Lise Søndergaard Jensen ","2023-05-04 15:43:40+02:00","Map","1","the shape of the shelter is visible in the landscape, but not easy to see.","56.148286066666664","10.161290083333334","6223190.870863161","572147.6904897254","0.6","Trees","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/140_Shelter_Type_III__1.jpg''}}","placed between Anker Jensens Vej og Chr. Winthers Vej, just next to Soren Frichs Vej.","Concrete slabs","Sealed (as in a layer of concrete seals a doorway)","WSW","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/140_Shelter_Type_III__1a.jpg''}}","Square","Side","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/140_Shelter_Type_III__1.jpg''}}","0.40","not able to enter the shelter.","","not any","POINT(572147.69049 6223190.870863)"
"1000021683208163581","256-{Shelter_Type_IV}","Adela Sobotkova","2023-05-04 13:50:10.750 GMT","Adela Sobotkova","2023-05-04 13:59:34 GMT","256","Shelter Type IV,or 1","Adela Sobotkova","2023-05-04 15:49:23+02:00","Map","1","single instance of type1/4 in the yard of a nursery, serving as a playground ","56.14584516666667","10.196746566666667","6222956.869366528","574355.09538403","0.7","Trees","Playground or schoolyard","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/256_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/256_Shelter_Type_IV__2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/256_Shelter_Type_IV__3.jpg''}}","kroghsgade vuggestue playground, fenced and treetops but accessible ","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","W","part buried top two slabs visible , no chimney/ ccover on top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/256_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/256_Shelter_Type_IV__2.jpg''}}","Round","Side","North edge, vine covered","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/256_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/256_Shelter_Type_IV__2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/256_Shelter_Type_IV__3.jpg''}}","2","inaccessible ","","","POINT(574355.095384 6222956.869366)"
"1000031683208739494","141-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-04 13:58:59.494 GMT","Lise Søndergaard Jensen ","2023-05-04 14:00:47 GMT","141","Shelter Type III","Lise Søndergaard Jensen ","2023-05-04 15:58:59+02:00","Map","1","the shape of the shelter is visible in the landscape, and easy to see.","56.14640943333333","10.159759633333334","6222980.418288348","572056.124178907","0.6","Grass","Grassland or park (apartments )","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/141_Shelter_Type_III__1.jpg''}}","placed behind the apartment buildings at Anker Jensens Vej and Tousvej, along Gaardagervej. ","Concrete slabs","Sealed (as in a layer of concrete seals a doorway)","SSE","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/141_Shelter_Type_III__1.jpg''}}","Square","Side","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/141_Shelter_Type_III__1.jpg''}}","0.40","not able to enter the shelter.","","not any","POINT(572056.124179 6222980.418288)"
"1000021683209210338","257-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 14:07:14.551 GMT","Adela Sobotkova","2023-05-04 14:23:18 GMT","257","Shelter Type III","Adela Sobotkova","2023-05-04 16:06:50+02:00","Map","1","single iteration of type3 in the middle of søndre ringgade, 1.3m high,  facing west ","56.1448745","10.1879143","6222839.35858894","573808.2277095027","0.7","Grass","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/257_Shelter_Type_III__1.jpg''}}","søndre ringgade north of skandenborgvej","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","WSW","clear, visible and standard, but hard to approach due to cars","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/257_Shelter_Type_III__1.jpg''}}","Square","Side","south edge of shelter, concrete cover, scrub on top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/257_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(573808.22771 6222839.358589)"
"1000021683209775090","258-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 14:16:15.090 GMT","Adela Sobotkova","2023-05-04 14:19:28 GMT","258","Shelter Type III","Adela Sobotkova","2023-05-04 16:16:14+02:00","Map","1","single iteration of type3 in the middle of søndre ringgade, 1.3m high,  facing west ","56.1452952","10.187466866666666","6222885.700050179","573779.6230638971","0.9","Grass","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/258_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/258_Shelter_Type_III__2.jpg''}}","søndre ringgade north of skandenborgvej","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","WSW","standard, visible,  hard to approach due to cars,thin scrub around","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/258_Shelter_Type_III__1.jpg''}}","Square","Side","south edge of shelter, concrete cover,standard with swanneck ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/258_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(573779.623064 6222885.70005)"
"1000021683210522477","259-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 14:29:12.927 GMT","Adela Sobotkova","2023-05-04 14:45:25 GMT","259","Shelter Type III","Adela Sobotkova","2023-05-04 16:28:42+02:00","Map","1","two iteration of type 3 in mirroring position with two entries and all, this is east, access is through a fence with broken in gate with intact lock,  scrubby ground","56.14787808333333","10.188261133333333","6223174.001150074","573824.018205867","0.6","Trees","Forest (scrub in a road island)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/259_Shelter_Type_III__1.jpg''}}","island between ankersgade and værkmestergade, south of railway and 150 east of sønder ringgade","Doorway","Open","NW","double stairs lead to an open metal door, grafitti and litter","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/259_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/259_Shelter_Type_III__2.jpg''}}","Square","Side","east side,  metal cover,  swanneck ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/259_Shelter_Type_III__1.jpg''}}","0.2","small round space with a bit of  garbage and a vent","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/InteriorPhoto/259_Shelter_Type_III__1.jpg''}}","","POINT(573824.018206 6223174.00115)"
"1000021683211178630","260-{Shelter_Type_III}","Adela Sobotkova","2023-05-04 14:39:38.630 GMT","Adela Sobotkova","2023-05-04 14:46:14 GMT","260","Shelter Type III","Adela Sobotkova","2023-05-04 16:39:38+02:00","Map","1","two iterations of type 3 in mirroring position with two entries and all, this is the west closed one, overgrown surface hard to take an overview","56.14787773333333","10.18824595","6223173.945950015","573823.0756213841","0.6","Trees","Forest (scrub in a road island)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/260_Shelter_Type_III__1.jpg''}}","island between ankersgade and værkmestergade, south of railway and 150 east of sønder ringgade","Doorway","Open","NW","double stairs lead to a closed metal door, grafitti and litter","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/260_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/260_Shelter_Type_III__2.jpg''}}","Square","Side","west side,  metal cover,  swanneck ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/260_Shelter_Type_III__1.jpg''}}","0.2","closed","","","POINT(573823.075621 6223173.94595)"
"1000031683212483354","142-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-04 15:01:23.354 GMT","Lise Søndergaard Jensen ","2023-05-04 15:07:06 GMT","142","Shelter Type III","Lise Søndergaard Jensen ","2023-05-04 17:01:23+02:00","Map","1","the shape of the shelter is visible in the landscape, and easy to see.","56.153262","10.171673333333333","6223755.556320778","572783.3323363765","0.6","Grass","Street (apartments )","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/142_Shelter_Type_III__1.jpg''}}","located at Aabyvej, just opposite Helgesvej. ","Concrete slabs","Sealed (as in a layer of concrete seals a doorway)","NNW","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/142_Shelter_Type_III__1.jpg''}}","Square","Side","visible and accessible, but not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/142_Shelter_Type_III__1.jpg''}}","0.3 (swan neck is broken.)","not able to enter the shelter.","","well preserved, easy to access.","POINT(572783.332336 6223755.556321)"
"1000021683213060645","261-{Shelter_Type_I}","Adela Sobotkova","2023-05-04 15:11:08.411 GMT","Adela Sobotkova","2023-05-04 15:15:47 GMT","261","Shelter Type I,unknown ","Adela Sobotkova","2023-05-04 17:11:00+02:00","Map","NA","two swannecks are located at the base of the corner building at halsti street","56.14881896666667","10.197119283333333","6223288.22761993","574372.5079073043","0.7","Asphalt","Urban structures","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/261_Shelter_Type_I__1.jpg''}}","south edge of Frederics Alle railway bridge at the start of Halssti under the wine butik","NA","NA","NOT AVAILABLE","","","NA","NA","not located","","","inaccessible ","","","POINT(574372.507907 6223288.22762)"
"1000021683453316011","262-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 09:56:14.680 GMT","Adela Sobotkova","2023-05-07 10:00:05 GMT","262","Shelter Type III","Adela Sobotkova","2023-05-07 11:55:15+02:00","Map","1","single instance of type3 in a series of 3 on ringgade separator island near Aldi intersection ","56.16666128333333","10.1891793","6225265.3862797115","573845.0180762365","0.6","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/262_Shelter_Type_III__1.jpg''}}","","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","NW","standard with concrete chimney, clear visible and approachable when not too much traffic. crown symbols 9n concrete slabs","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/262_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/262_Shelter_Type_III__2.jpg''}}","Square","Side","on north side, slightly overgrown but still visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/262_Shelter_Type_III__1.jpg''}}","0.3","inaccessible","","","POINT(573845.018076 6225265.38628)"
"1000021683453840993","263-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:04:00.993 GMT","Adela Sobotkova","2023-05-07 10:07:12 GMT","263","Shelter Type III","Adela Sobotkova","2023-05-07 12:04:00+02:00","Map","1","single instance of type3 in a series of 3 on ringgade separator island near Aldi intersection , this is second from the north, some 15m apart, with young trees planted in between the shelters","56.166376283333335","10.188818","6225233.281502084","573823.1302284893","0.6","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/263_Shelter_Type_III__1.jpg''}}","south of ringgade and paladin Muller''s very intersection,  after 262","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","NW","standard with concrete chimney, clear visible and approachable when not too much traffic. crown symbols on the concrete slabs","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/263_Shelter_Type_III__1.jpg''}}","Square","Side","on north side, slightly overgrown but still visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/263_Shelter_Type_III__1.jpg''}}","0.3","inaccessible","","","POINT(573823.130228 6225233.281502)"
"1000021683454216015","264-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:10:16.015 GMT","Adela Sobotkova","2023-05-07 10:17:08 GMT","264","Shelter Type III","Adela Sobotkova","2023-05-07 12:10:15+02:00","Map","1","single instance of type3 in a series of 3 on ringgade separator island near Aldi intersection , this is the south most 75m apart. it has a path cutting across and grass on top. young trees planted in between the shelters","56.165768433333334","10.1880309","6225164.790926393","573775.4209319544","0.6","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/264_Shelter_Type_III__1.jpg''}}","south of ringgade and paladin Muller''s very intersection,  after 263. nearer fuglebakkevej intersection ","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","NW","partially cut off entryway with only 3 slabs, making access difficult-requires a jump up. concrete chimney, clear visible and approachable when not too much traffic. crown symbols on the concrete slabs","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/264_Shelter_Type_III__1.jpg''}}","Square","Side","on north side, slightly overgrown but still visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/264_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/264_Shelter_Type_III__2.jpg''}}","0.3","inaccessible","","","POINT(573775.420932 6225164.790926)"
"1000021683455162756","265-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:26:02.756 GMT","Adela Sobotkova","2023-05-07 10:30:34 GMT","265","Shelter Type III","Adela Sobotkova","2023-05-07 12:26:02+02:00","Map","1","single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is the south most one. ","56.16167516666667","10.1837658","6224704.692127756","573518.3960926731","0.5","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/265_Shelter_Type_III__1.jpg''}}","north of ringgade and ... intersection, opposite BSS but facing the busstop","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","SE","Concrete chimney, clear visible and approachable when not too much traffic. ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/265_Shelter_Type_III__1.jpg''}}","Square","Side","on north side, tree next to exit but still visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/265_Shelter_Type_III__1.jpg''}}","0.3","inaccessible","","","POINT(573518.396093 6224704.692128)"
"1000021683455524783","266-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:32:04.783 GMT","Adela Sobotkova","2023-05-07 10:32:47 GMT","266","Shelter Type III","Adela Sobotkova","2023-05-07 12:32:04+02:00","Map","1","single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is next to the south most one, only 4m apart","56.16184925","10.183959416666667","6224724.272463243","573530.0875306264","0.6","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/266_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/266_Shelter_Type_III__2.jpg''}}","north of ringgade and skandenborgvej intersection, opposite BSS but facing away","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","SE","concrete chimney, clear visible and approachable when not too much traffic ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/266_Shelter_Type_III__1.jpg''}}","Square","Side","on north side, clear and visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/266_Shelter_Type_III__1.jpg''}}","0.3","inaccessible","","","POINT(573530.087531 6224724.272463)"
"1000021683455687248","267-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:34:47.248 GMT","Adela Sobotkova","2023-05-07 10:36:59 GMT","267","Shelter Type III","Adela Sobotkova","2023-05-07 12:34:47+02:00","Map","1","single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is next to the north most one, only 10m apart from 266","56.16213033333333","10.18425865","6224755.873608505","573548.1333529042","0.5","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/267_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/267_Shelter_Type_III__2.jpg''}}","north of ringgade and skandenborgvej intersection, opposite BSS but facing away ","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","SE","concrete chimney, clear visible and approachable when not too much traffic. shrub next to chimney ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/267_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/267_Shelter_Type_III__2.jpg''}}","Square","Side","on north side, clear and visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/267_Shelter_Type_III__1.jpg''}}","0.3","inaccessible","","","POINT(573548.133353 6224755.873608)"
"1000021683456117785","268-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:41:57.785 GMT","Adela Sobotkova","2023-05-07 10:43:23 GMT","268","Shelter Type III","Adela Sobotkova","2023-05-07 12:41:57+02:00","Map","1","single instance of type3 in a series of 4 on ringgade separator island near BSS intersection , all face south (away from BSS)this is the north most one, only 10m apart from 267","56.162397066666664","10.1845634","6224785.883688269","573566.5489207079","0.6","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/268_Shelter_Type_III__1.jpg''}}","north of ringgade and skandenborgvej intersection, opposite BSS but facing away","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","SE","concrete chimney, clear visible and approachable when not too much traffic.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/268_Shelter_Type_III__1.jpg''}}","Square","Side","on north side, clear and visible. concrete top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/268_Shelter_Type_III__1.jpg''}}","0.3","inaccessible","","","POINT(573566.548921 6224785.883688)"
"1000021683456889207","269-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 10:54:58.692 GMT","Adela Sobotkova","2023-05-07 11:00:02 GMT","269","Shelter Type III,3A","Adela Sobotkova","2023-05-07 12:54:49+02:00","Map","2","type3A ( double inline wings with central entry) in the sports fields north of BSS and South of mollevangschurch , grass covered and approachable via the field. fence divides it from parking lot above","56.1640948","10.18295765","6224973.11504365","573463.5894800493","0.5","Grass","Playground or schoolyard","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/269_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/269_Shelter_Type_III__2.jpg''}}","western edge of sportsfield/schoolyard","Doorway","Barred (concrete slabs or earthen cover bar access fully or partially)","E","metal sheet is welded onto the entrance,  two chimneys above","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/269_Shelter_Type_III__1.jpg''}}","Square","Side","two exits north and south with high raised swannecks: north by 30cm, south by 60cm. both have metal lids","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/269_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/269_Shelter_Type_III__2.jpg''}}","0.2","","","","POINT(573463.58948 6224973.115044)"
